id,month,date_of_week,year,hour,police_division,fatalities,injury_collision,fail_to_remain_collision,property_damage_collision,automobile,motorcycle,passenger,bicycle,pedestrian
26956,June,Sunday,2014,4,D51,0,0,1,0,1,0,1,NO,0
26957,June,Sunday,2014,4,D41,0,0,1,0,1,0,0,NO,0
26958,June,Sunday,2014,5,D33,0,1,0,0,1,0,0,NO,0
26959,June,Sunday,2014,7,D31,0,0,1,0,1,0,0,NO,0
26960,June,Sunday,2014,7,D51,0,0,0,1,1,0,0,NO,0
26961,June,Sunday,2014,7,D41,0,1,0,0,1,0,1,NO,0
26962,June,Sunday,2014,8,D11,0,1,0,0,1,0,1,NO,0
26963,June,Sunday,2014,8,D42,0,1,0,0,1,0,0,YES,0
26964,June,Sunday,2014,10,D32,0,1,0,0,1,0,0,NO,1
26965,June,Sunday,2014,10,D52,0,0,0,1,1,0,0,NO,0
26966,June,Sunday,2014,10,D43,0,1,0,0,1,0,0,YES,0
26967,June,Sunday,2014,10,D14,0,1,0,0,1,0,1,NO,0
26968,June,Sunday,2014,12,D13,0,0,0,1,1,0,0,NO,0
26969,June,Sunday,2014,13,D22,0,1,0,0,1,0,0,NO,0
26970,June,Sunday,2014,13,D55,0,0,1,0,1,0,0,NO,0
26971,June,Sunday,2014,12,D42,0,1,0,0,1,0,1,NO,0
26972,June,Sunday,2014,13,D42,0,1,0,0,1,0,0,NO,0
26973,June,Sunday,2014,14,D31,0,0,0,1,1,0,0,NO,0
26974,June,Sunday,2014,14,D12,0,0,0,1,1,0,0,NO,0
26975,June,Sunday,2014,14,D13,0,1,0,0,1,0,1,NO,0
26976,June,Sunday,2014,14,D14,0,1,0,0,1,0,0,YES,0
26977,June,Sunday,2014,15,D53,0,1,0,0,1,0,0,YES,0
26978,June,Sunday,2014,16,D23,0,0,0,1,1,0,0,NO,0
26979,June,Sunday,2014,16,D41,0,0,1,1,1,0,0,NO,0
26980,June,Sunday,2014,13,D33,0,0,1,0,1,0,0,NO,0
26981,June,Sunday,2014,15,D41,0,0,0,1,1,0,0,NO,0
26982,June,Sunday,2014,16,D55,0,0,1,0,1,0,0,NO,0
26983,June,Sunday,2014,18,D11,0,1,0,0,1,0,0,YES,0
26984,June,Sunday,2014,23,D51,0,0,0,1,1,0,0,NO,0
26985,June,Sunday,2014,17,D31,0,0,0,1,1,0,0,NO,0
26986,June,Sunday,2014,19,D42,0,0,0,1,1,0,1,NO,0
26987,June,Sunday,2014,12,D22,0,0,0,1,1,0,0,NO,0
26988,June,Sunday,2014,18,D43,0,1,0,0,1,0,1,NO,0
26989,June,Sunday,2014,14,D42,0,0,0,1,1,0,0,NO,0
26990,June,Sunday,2014,15,D31,0,0,0,1,1,0,0,NO,0
26991,June,Sunday,2014,18,D52,0,0,0,1,1,0,0,NO,0
26992,June,Sunday,2014,18,D32,0,1,0,0,1,0,1,NO,1
26993,June,Sunday,2014,16,D55,0,0,0,1,1,0,0,NO,0
26994,June,Sunday,2014,22,D43,0,0,1,0,1,0,0,NO,0
26995,June,Sunday,2014,17,D11,0,1,0,0,1,0,0,YES,0
26996,June,Sunday,2014,2,D23,0,0,1,0,1,0,0,NO,0
26997,June,Sunday,2014,15,D32,0,0,0,1,1,0,0,NO,0
26998,June,Sunday,2014,20,D55,0,0,0,1,1,0,0,NO,0
26999,June,Sunday,2014,19,D43,0,0,0,1,1,0,0,NO,0
27000,June,Sunday,2014,19,D51,0,0,1,0,1,0,0,NO,1
27001,June,Sunday,2014,19,D14,0,0,0,1,1,0,0,NO,0
27002,June,Sunday,2014,17,D31,0,0,1,0,1,0,0,NO,0
27003,June,Sunday,2014,21,D32,0,0,1,0,1,0,0,NO,0
27004,June,Sunday,2014,11,D32,0,0,1,0,1,0,0,NO,0
27005,June,Sunday,2014,19,D41,0,1,0,0,1,0,0,NO,1
27006,June,Sunday,2014,12,D12,0,0,0,1,1,0,0,NO,0
27007,June,Sunday,2014,19,D11,0,1,0,0,1,0,1,NO,0
27008,June,Sunday,2014,18,D55,0,0,0,1,1,0,0,NO,0
27009,June,Sunday,2014,17,D11,0,0,0,1,1,0,0,NO,0
27010,June,Sunday,2014,19,D52,0,0,0,1,1,0,0,NO,0
27011,June,Sunday,2014,19,D23,0,0,0,1,1,0,1,NO,0
27012,June,Sunday,2014,16,D53,0,0,0,1,1,0,0,NO,0
27013,June,Sunday,2014,16,D11,0,0,1,0,1,0,0,NO,0
27014,June,Sunday,2014,16,D33,0,0,0,1,1,0,0,NO,0
27015,June,Sunday,2014,16,D41,0,1,0,0,1,0,1,NO,1
27016,June,Sunday,2014,14,D33,0,0,1,0,1,0,0,NO,0
27017,June,Sunday,2014,16,D55,0,0,0,1,1,0,0,NO,0
27018,June,Sunday,2014,19,D53,0,0,0,1,1,0,0,NO,0
27019,June,Sunday,2014,21,D11,0,0,1,0,1,0,0,YES,0
27020,June,Sunday,2014,10,D51,0,0,0,1,1,0,0,NO,0
27021,June,Sunday,2014,11,D14,0,0,0,1,1,0,0,NO,0
27022,June,Sunday,2014,12,D31,0,0,0,1,1,0,0,NO,0
27023,June,Sunday,2014,10,D31,0,1,0,0,1,0,1,NO,0
27024,June,Sunday,2014,17,D11,0,0,0,1,1,0,0,NO,0
27025,June,Sunday,2014,18,D51,0,0,0,1,1,0,0,NO,0
27026,June,Sunday,2014,14,D14,0,0,1,0,1,0,0,NO,0
27027,June,Sunday,2014,19,D32,0,0,0,1,1,0,0,NO,0
27028,June,Sunday,2014,3,D14,0,0,0,1,1,0,0,NO,0
27029,June,Sunday,2014,7,D41,0,0,0,1,1,0,0,NO,0
27030,June,Sunday,2014,17,D42,0,0,1,0,1,0,0,NO,0
27031,June,Sunday,2014,18,D33,0,0,1,0,1,0,0,NO,0
27032,June,Sunday,2014,18,D52,0,0,0,1,1,0,0,NO,0
27033,June,Sunday,2014,23,D11,0,0,1,0,1,0,0,NO,0
27034,June,Sunday,2014,16,D53,0,0,0,1,1,0,0,NO,0
27035,June,Sunday,2014,12,D32,0,0,0,1,1,0,0,NO,0
27036,June,Sunday,2014,11,D11,0,0,1,0,1,0,0,NO,0
27037,June,Sunday,2014,17,D33,0,1,0,0,1,0,0,NO,0
27038,June,Sunday,2014,13,D43,0,1,0,0,1,0,1,NO,0
27039,June,Sunday,2014,13,D55,0,0,0,1,1,0,0,NO,0
27040,June,Sunday,2014,15,D14,0,0,0,1,1,0,0,NO,0
27041,June,Sunday,2014,14,D51,0,0,1,0,1,0,1,NO,0
27042,June,Sunday,2014,10,D43,0,0,0,1,1,0,0,NO,0
27043,June,Sunday,2014,17,D41,0,1,0,0,1,0,1,NO,0
27044,June,Sunday,2014,22,D53,0,0,0,1,1,0,0,NO,0
27045,June,Sunday,2014,17,D43,0,1,0,0,1,0,1,NO,0
27046,June,Sunday,2014,17,D43,0,0,0,1,1,0,0,NO,0
27047,June,Sunday,2014,17,D14,0,0,0,1,1,0,0,NO,0
27048,June,Sunday,2014,12,D51,0,0,1,0,1,0,0,NO,0
27049,June,Sunday,2014,10,D53,0,0,1,0,1,0,0,NO,0
27050,June,Sunday,2014,14,D31,0,0,0,1,1,0,0,NO,0
27051,June,Sunday,2014,11,D53,0,0,0,1,1,0,0,NO,0
27052,June,Sunday,2014,16,D51,0,1,0,0,1,0,0,NO,0
27053,June,Sunday,2014,17,D33,0,0,0,1,1,0,0,NO,0
27054,June,Sunday,2014,12,D41,0,0,0,1,1,0,0,NO,0
27055,June,Sunday,2014,19,D22,0,0,1,0,1,0,0,NO,0
27056,June,Sunday,2014,16,D43,0,0,1,0,1,0,0,NO,0
27057,June,Sunday,2014,14,D13,0,0,0,1,1,0,0,NO,0
27058,June,Monday,2014,9,NSA,0,1,0,0,1,0,0,NO,0
27059,June,Monday,2014,11,NSA,0,0,1,0,1,0,0,NO,0
27060,June,Monday,2014,23,NSA,0,0,1,0,1,0,0,NO,0
27061,June,Monday,2014,11,D12,0,0,0,1,1,0,0,NO,0
27062,June,Monday,2014,11,D33,0,0,0,1,1,0,0,NO,0
27063,June,Monday,2014,11,D33,0,0,1,0,1,0,0,NO,0
27064,June,Monday,2014,12,D22,0,0,0,1,1,0,0,NO,0
27065,June,Monday,2014,21,NSA,0,0,0,1,1,0,0,NO,0
27066,June,Monday,2014,11,D33,0,1,0,0,1,0,0,NO,0
27067,June,Monday,2014,9,D13,0,0,0,1,1,0,0,NO,0
27068,June,Monday,2014,8,D23,0,0,0,1,1,0,0,NO,0
27069,June,Monday,2014,8,D53,0,0,0,1,1,0,0,NO,0
27070,June,Monday,2014,9,D12,0,0,0,1,1,0,0,NO,0
27071,June,Monday,2014,20,NSA,0,0,0,1,1,0,0,NO,0
27072,June,Monday,2014,7,D33,0,0,0,1,1,0,0,NO,0
27073,June,Monday,2014,8,D53,0,0,0,1,1,0,0,NO,0
27074,June,Monday,2014,8,D12,0,0,0,1,1,0,0,NO,0
27075,June,Monday,2014,19,NSA,0,0,0,1,1,0,0,NO,0
27076,June,Monday,2014,8,D41,0,0,0,1,1,0,0,NO,0
27077,June,Monday,2014,10,D43,0,0,1,0,1,0,0,NO,0
27078,June,Monday,2014,23,D43,0,0,0,1,1,0,0,NO,0
27079,June,Monday,2014,21,D22,0,0,1,0,1,0,1,NO,0
27080,June,Monday,2014,19,D55,0,0,0,1,1,0,0,NO,0
27081,June,Monday,2014,19,D41,0,1,0,0,1,0,1,NO,0
27082,June,Monday,2014,8,D52,0,0,1,0,1,0,0,YES,0
27083,June,Monday,2014,19,NSA,0,0,0,1,1,0,0,NO,0
27084,June,Monday,2014,17,D52,0,1,0,0,1,0,0,NO,0
27085,June,Monday,2014,17,D11,0,0,0,1,1,0,0,NO,0
27086,June,Monday,2014,16,D13,0,0,0,1,1,0,0,NO,1
27087,June,Monday,2014,15,D31,0,1,0,0,1,0,0,NO,0
27088,June,Monday,2014,16,NSA,0,0,0,1,1,0,0,NO,0
27089,June,Monday,2014,15,D41,0,0,0,1,1,0,0,NO,0
27090,June,Monday,2014,15,D32,0,1,0,0,1,0,1,NO,0
27091,June,Monday,2014,15,D23,0,0,0,1,1,0,0,NO,0
27092,June,Monday,2014,15,D22,0,1,0,0,1,0,1,NO,0
27093,June,Monday,2014,12,D43,0,0,0,1,1,0,0,NO,0
27094,June,Monday,2014,12,D55,0,1,0,0,1,0,0,NO,1
27095,June,Monday,2014,12,D12,0,1,0,0,1,0,1,NO,0
27096,June,Monday,2014,11,D22,0,0,1,0,1,0,0,NO,0
27097,June,Monday,2014,10,D23,0,1,0,0,1,0,0,NO,0
27098,June,Monday,2014,10,D13,0,1,0,0,1,0,0,NO,1
27099,June,Monday,2014,9,D14,0,0,0,1,1,0,0,NO,0
27100,June,Monday,2014,8,D43,0,1,0,0,1,0,0,NO,0
27101,June,Monday,2014,15,D33,0,0,0,1,1,0,0,NO,0
27102,June,Monday,2014,8,D55,0,1,0,0,1,0,0,YES,0
27103,June,Monday,2014,8,D41,0,1,0,0,1,0,0,NO,0
27104,June,Monday,2014,8,D14,0,1,0,0,1,0,0,NO,1
27105,June,Monday,2014,7,D42,0,1,0,0,1,0,0,NO,0
27106,June,Monday,2014,7,D53,0,1,0,0,1,0,0,YES,0
27107,June,Monday,2014,7,D43,0,1,0,0,1,0,0,NO,1
27108,June,Monday,2014,9,D14,0,0,1,0,1,0,0,NO,0
27109,June,Monday,2014,7,D52,0,0,0,1,1,0,1,NO,0
27110,June,Monday,2014,11,D32,0,0,0,1,1,0,0,NO,0
27111,June,Monday,2014,12,D32,0,0,0,1,1,0,0,NO,0
27112,June,Monday,2014,16,D42,0,0,0,1,1,0,0,NO,0
27113,June,Monday,2014,17,D32,0,0,1,0,1,0,0,NO,0
27114,June,Monday,2014,19,D32,0,0,0,1,1,0,0,NO,0
27115,June,Monday,2014,10,D33,0,0,0,1,1,0,0,NO,0
27116,June,Monday,2014,8,D22,0,0,1,0,1,0,0,NO,0
27117,June,Monday,2014,13,D11,0,0,0,1,1,0,0,NO,0
27118,June,Monday,2014,16,D12,0,0,0,1,1,0,0,NO,0
27119,June,Monday,2014,15,D22,0,0,1,0,1,0,0,NO,0
27120,June,Monday,2014,14,D13,0,0,0,1,1,0,0,NO,0
27121,June,Monday,2014,10,D32,0,0,0,1,1,0,0,NO,0
27122,June,Monday,2014,17,D11,0,0,0,1,1,0,0,NO,0
27123,June,Monday,2014,17,D41,0,0,0,1,1,0,0,NO,0
27124,June,Monday,2014,21,D14,0,0,0,1,1,0,1,NO,0
27125,June,Monday,2014,19,D32,0,0,0,1,1,1,0,NO,0
27126,June,Monday,2014,11,D42,0,0,0,1,1,0,0,NO,0
27127,June,Monday,2014,15,D51,0,0,0,1,1,0,0,NO,0
27128,June,Monday,2014,14,D52,0,0,0,1,1,0,0,NO,0
27129,June,Monday,2014,16,D23,0,0,0,1,1,0,0,NO,0
27130,June,Monday,2014,15,D31,0,0,0,1,1,0,0,NO,0
27131,June,Monday,2014,15,D55,0,0,0,1,1,0,0,NO,0
27132,June,Monday,2014,18,D32,0,0,0,1,1,0,0,NO,0
27133,June,Monday,2014,8,D53,0,0,1,0,1,0,0,NO,0
27134,June,Monday,2014,13,D14,0,0,0,1,1,0,0,NO,0
27135,June,Monday,2014,15,D32,0,0,0,1,1,0,0,NO,0
27136,June,Monday,2014,18,D13,0,0,0,1,1,0,0,NO,0
27137,June,Monday,2014,14,D13,0,0,0,1,1,0,0,NO,0
27138,June,Monday,2014,15,D23,0,0,0,1,1,0,0,NO,0
27139,June,Monday,2014,10,D33,0,0,0,1,1,0,0,NO,0
27140,June,Monday,2014,21,D42,0,0,1,0,1,0,0,NO,0
27141,June,Monday,2014,18,D33,0,0,0,1,1,0,0,NO,0
27142,June,Monday,2014,20,D53,0,0,0,1,1,0,0,NO,0
27143,June,Monday,2014,15,D55,0,0,0,1,1,0,0,NO,0
27144,June,Monday,2014,12,D12,0,0,0,1,1,0,0,NO,0
27145,June,Monday,2014,18,D43,0,0,0,1,1,0,0,NO,0
27146,June,Monday,2014,15,D32,0,0,0,1,1,0,0,NO,0
27147,June,Monday,2014,11,D12,0,0,1,0,1,0,0,NO,0
27148,June,Monday,2014,20,D33,0,0,0,1,1,0,0,NO,0
27149,June,Monday,2014,16,D12,0,0,0,1,1,0,0,NO,0
27150,June,Monday,2014,12,D42,0,0,0,1,1,0,0,NO,0
27151,June,Monday,2014,13,D23,0,0,0,1,1,0,0,NO,0
27152,June,Monday,2014,19,D11,0,0,0,1,1,0,0,NO,0
27153,June,Monday,2014,18,D42,0,0,0,1,1,0,0,NO,0
27154,June,Monday,2014,19,D14,0,0,0,1,1,0,0,NO,0
27155,June,Monday,2014,10,D33,0,0,0,1,1,0,0,NO,0
27156,June,Monday,2014,16,D32,0,0,0,1,1,0,0,NO,0
27157,June,Monday,2014,18,D55,0,0,0,1,1,0,0,NO,0
27158,June,Monday,2014,15,D53,0,0,0,1,1,0,0,NO,0
27159,June,Monday,2014,18,D55,0,0,0,1,1,0,0,NO,0
27160,June,Monday,2014,19,D13,0,0,0,1,1,0,0,NO,0
27161,June,Monday,2014,13,D53,0,0,1,0,1,0,0,NO,0
27162,June,Monday,2014,18,D23,0,0,0,1,1,0,0,NO,0
27163,June,Monday,2014,18,D32,0,0,0,1,1,0,0,NO,0
27164,June,Monday,2014,18,D53,0,0,0,1,1,0,0,NO,0
27165,June,Monday,2014,9,D33,0,0,1,0,1,0,0,NO,0
27166,June,Monday,2014,16,D53,0,0,0,1,1,0,0,NO,0
27167,June,Monday,2014,16,D32,0,0,0,1,1,0,0,NO,0
27168,June,Monday,2014,17,D33,0,0,0,1,1,0,0,NO,0
27169,June,Monday,2014,16,D55,0,0,0,1,1,0,0,NO,0
27170,June,Monday,2014,16,D53,0,0,0,1,1,0,0,NO,0
27171,June,Monday,2014,15,D53,0,0,0,1,1,0,0,NO,0
27172,June,Monday,2014,17,D43,0,0,0,1,1,0,0,NO,0
27173,June,Monday,2014,9,D11,0,0,0,1,1,0,0,NO,0
27174,June,Monday,2014,17,D33,0,0,0,1,1,0,0,NO,0
27175,June,Monday,2014,17,D22,0,0,0,1,1,0,0,NO,0
27176,June,Monday,2014,16,D33,0,0,0,1,1,0,0,NO,0
27177,June,Monday,2014,16,D55,0,0,0,1,1,0,0,NO,0
27178,June,Monday,2014,17,D42,0,0,1,0,1,0,0,NO,0
27179,June,Monday,2014,16,D14,0,0,0,1,1,0,0,NO,0
27180,June,Monday,2014,16,D22,0,0,1,0,1,0,0,NO,0
27181,June,Monday,2014,17,D41,0,0,0,1,1,0,0,NO,0
27182,June,Monday,2014,17,D31,0,0,0,1,1,0,0,NO,0
27183,June,Monday,2014,15,D55,0,0,0,1,1,0,0,NO,0
27184,June,Monday,2014,16,D42,0,0,0,1,1,0,0,NO,0
27185,June,Monday,2014,16,D12,0,0,1,0,1,0,0,NO,0
27186,June,Monday,2014,16,D41,0,0,0,1,1,0,0,NO,0
27187,June,Monday,2014,14,D22,0,0,0,1,1,0,0,NO,0
27188,June,Monday,2014,16,D33,0,0,0,1,1,0,0,NO,0
27189,June,Monday,2014,12,D33,0,0,0,1,1,0,0,NO,0
27190,June,Monday,2014,15,D42,0,0,0,1,1,0,0,NO,0
27191,June,Monday,2014,14,D55,0,0,0,1,1,0,0,NO,0
27192,June,Monday,2014,14,D23,0,0,0,1,1,0,0,NO,0
27193,June,Monday,2014,11,D32,0,0,1,0,1,0,0,NO,0
27194,June,Monday,2014,12,D22,0,0,0,1,1,0,0,NO,0
27195,June,Monday,2014,13,D43,0,0,0,1,1,0,0,NO,0
27196,June,Monday,2014,13,D33,0,0,0,1,1,0,0,NO,0
27197,June,Monday,2014,9,D51,0,0,0,1,1,0,0,NO,0
27198,June,Monday,2014,11,D55,0,0,0,1,1,0,0,NO,0
27199,June,Monday,2014,11,D23,0,0,0,1,1,0,0,NO,0
27200,June,Monday,2014,14,D55,0,0,0,1,1,0,0,NO,0
27201,June,Monday,2014,13,D42,0,0,0,1,1,0,0,NO,0
27202,June,Monday,2014,12,D43,0,0,0,1,1,0,0,NO,0
27203,June,Monday,2014,12,D33,0,0,0,1,1,0,0,NO,0
27204,June,Monday,2014,12,D23,0,0,0,1,1,0,0,NO,0
27205,June,Monday,2014,7,NSA,0,0,0,1,1,0,0,NO,0
27206,June,Monday,2014,11,D33,0,0,0,1,1,0,0,NO,0
27207,June,Monday,2014,11,D22,0,0,0,1,1,0,0,NO,0
27208,June,Monday,2014,10,NSA,0,0,0,1,1,0,0,NO,0
27209,June,Monday,2014,14,NSA,0,0,0,1,1,0,0,NO,0
27210,June,Monday,2014,14,NSA,0,0,0,1,1,0,0,NO,0
27211,June,Monday,2014,16,NSA,0,0,1,0,1,0,0,NO,0
27212,June,Monday,2014,11,D31,0,0,0,1,1,0,0,NO,0
27213,June,Monday,2014,13,NSA,0,0,0,1,1,0,0,NO,0
27214,June,Monday,2014,16,NSA,0,0,0,1,1,0,0,NO,0
27215,June,Monday,2014,17,NSA,0,0,0,1,1,1,0,NO,0
27216,June,Monday,2014,8,NSA,0,0,0,1,1,0,0,NO,0
27217,June,Monday,2014,15,NSA,0,0,1,0,1,0,0,NO,0
27218,June,Tuesday,2014,8,NSA,0,1,0,0,1,0,1,NO,0
27219,June,Tuesday,2014,8,NSA,0,0,0,1,1,0,0,NO,0
27220,June,Tuesday,2014,8,NSA,0,0,0,1,1,0,0,NO,0
27221,June,Tuesday,2014,9,NSA,0,1,0,0,1,0,0,NO,1
27222,June,Tuesday,2014,9,NSA,0,1,0,0,1,0,0,YES,0
27223,June,Tuesday,2014,10,NSA,0,0,0,1,1,0,0,NO,0
27224,June,Tuesday,2014,13,NSA,0,0,0,1,1,0,0,NO,0
27225,June,Tuesday,2014,15,NSA,0,0,0,1,1,0,0,YES,0
27226,June,Tuesday,2014,16,NSA,0,0,1,1,1,0,0,NO,0
27227,June,Tuesday,2014,10,D41,0,0,0,1,1,0,0,NO,0
27228,June,Tuesday,2014,12,D52,0,0,0,1,1,0,0,NO,0
27229,June,Tuesday,2014,13,D32,0,0,0,1,1,0,0,NO,0
27230,June,Tuesday,2014,9,D22,0,0,0,1,1,0,0,NO,0
27231,June,Tuesday,2014,11,D53,0,0,0,1,1,0,0,NO,0
27232,June,Tuesday,2014,12,D14,0,0,0,1,1,0,0,NO,0
27233,June,Tuesday,2014,12,D53,0,0,1,0,1,0,0,NO,0
27234,June,Tuesday,2014,10,D12,0,0,0,1,1,0,0,NO,0
27235,June,Tuesday,2014,9,D53,0,1,0,0,1,0,0,YES,0
27236,June,Tuesday,2014,12,D33,0,0,0,1,1,0,0,NO,0
27237,June,Tuesday,2014,9,D22,0,1,0,0,1,0,0,NO,0
27238,June,Tuesday,2014,15,D41,0,0,0,1,1,0,0,NO,0
27239,June,Tuesday,2014,9,D14,0,0,1,0,1,0,0,NO,0
27240,June,Tuesday,2014,13,D33,0,0,0,1,1,0,0,NO,0
27241,June,Tuesday,2014,8,D53,0,0,0,1,1,0,0,NO,0
27242,June,Tuesday,2014,15,D32,0,0,0,1,1,0,0,NO,0
27243,June,Tuesday,2014,16,D13,0,0,0,1,1,0,0,NO,0
27244,June,Tuesday,2014,18,D33,0,0,0,1,1,0,0,NO,0
27245,June,Tuesday,2014,8,D31,0,0,0,1,1,0,0,NO,0
27246,June,Tuesday,2014,9,D42,0,0,0,1,1,0,0,NO,0
27247,June,Tuesday,2014,13,D11,0,0,0,1,1,0,0,NO,0
27248,June,Tuesday,2014,16,D12,0,0,0,1,1,0,0,NO,0
27249,June,Tuesday,2014,22,D42,0,0,1,0,1,0,0,NO,0
27250,June,Tuesday,2014,14,D33,0,0,1,0,1,0,0,NO,0
27251,June,Tuesday,2014,8,D51,0,0,0,1,1,0,0,NO,0
27252,June,Tuesday,2014,10,D53,0,0,1,0,1,0,0,NO,0
27253,June,Tuesday,2014,7,D41,0,0,1,0,1,0,0,NO,0
27254,June,Tuesday,2014,11,D53,0,0,0,1,1,0,0,NO,0
27255,June,Tuesday,2014,12,D33,0,0,1,0,1,0,0,NO,0
27256,June,Tuesday,2014,14,D42,0,0,0,1,1,0,0,NO,0
27257,June,Tuesday,2014,15,D42,0,0,0,1,1,0,0,NO,0
27258,June,Tuesday,2014,15,D31,0,0,1,0,1,0,0,NO,0
27259,June,Tuesday,2014,14,D51,0,0,0,1,1,0,0,NO,0
27260,June,Tuesday,2014,5,D31,0,0,0,1,1,0,0,NO,0
27261,June,Tuesday,2014,23,NSA,0,0,0,1,1,0,0,NO,0
27263,June,Tuesday,2014,16,D42,0,0,0,1,1,0,0,NO,0
27264,June,Tuesday,2014,16,D23,0,0,0,1,1,0,0,NO,0
27265,June,Tuesday,2014,5,D23,0,1,0,0,1,0,0,NO,0
27266,June,Tuesday,2014,16,D43,0,0,0,1,1,0,0,NO,0
27267,June,Tuesday,2014,16,D11,0,0,0,1,1,0,1,NO,0
27268,June,Tuesday,2014,7,D11,0,0,0,1,1,0,0,NO,0
27269,June,Tuesday,2014,18,D32,0,0,0,1,1,0,0,NO,0
27270,June,Tuesday,2014,17,D43,0,0,0,1,1,0,0,NO,0
27271,June,Tuesday,2014,2,D14,0,0,0,1,1,0,0,NO,0
27272,June,Tuesday,2014,17,D51,0,0,0,1,1,0,0,NO,0
27273,June,Tuesday,2014,22,D11,0,0,1,0,1,0,0,NO,0
27274,June,Tuesday,2014,16,D43,0,0,0,1,1,0,0,NO,0
27275,June,Tuesday,2014,8,D33,0,0,0,1,1,0,0,NO,0
27276,June,Tuesday,2014,14,D14,0,0,0,1,1,0,0,NO,0
27277,June,Tuesday,2014,16,D41,0,0,0,1,1,0,0,NO,0
27278,June,Tuesday,2014,14,D33,0,0,0,1,1,0,0,NO,0
27279,June,Tuesday,2014,19,D11,0,0,0,1,1,0,0,NO,0
27280,June,Tuesday,2014,16,D32,0,0,0,1,1,0,0,NO,0
27281,June,Tuesday,2014,16,D13,0,0,0,1,1,0,0,NO,0
27282,June,Tuesday,2014,18,D11,0,0,0,1,1,0,0,NO,0
27283,June,Tuesday,2014,16,D12,0,0,0,1,1,0,0,NO,0
27284,June,Tuesday,2014,17,D55,0,0,0,1,1,0,0,NO,0
27285,June,Tuesday,2014,18,D22,0,0,0,1,1,0,0,NO,0
27286,June,Tuesday,2014,8,D14,0,0,0,1,1,0,0,NO,0
27287,June,Tuesday,2014,17,D12,0,0,0,1,1,0,0,NO,0
27288,June,Tuesday,2014,22,D11,0,0,1,0,1,0,0,NO,0
27289,June,Tuesday,2014,17,D55,0,0,0,1,1,0,0,NO,0
27290,June,Tuesday,2014,16,D55,0,0,0,1,1,0,0,NO,0
27291,June,Tuesday,2014,19,D23,0,0,0,1,1,0,0,NO,0
27292,June,Tuesday,2014,19,D23,0,0,0,1,1,0,0,NO,0
27293,June,Tuesday,2014,12,D52,0,0,0,1,1,0,0,NO,0
27294,June,Tuesday,2014,7,D22,0,0,0,1,1,0,0,NO,0
27295,June,Tuesday,2014,17,D12,0,0,0,1,1,0,0,NO,0
27296,June,Tuesday,2014,8,D42,0,0,0,1,1,0,0,NO,0
27297,June,Tuesday,2014,19,D22,0,0,0,1,1,0,0,NO,0
27298,June,Tuesday,2014,2,D31,0,0,0,1,1,0,0,NO,0
27299,June,Tuesday,2014,11,D32,0,0,1,0,1,0,0,NO,0
27300,June,Tuesday,2014,18,D13,0,0,0,1,1,0,0,NO,0
27301,June,Tuesday,2014,14,D32,0,0,0,1,1,0,0,NO,0
27302,June,Tuesday,2014,11,D32,0,0,1,0,1,0,0,NO,0
27303,June,Tuesday,2014,17,D55,0,0,0,1,1,0,0,NO,0
27304,June,Tuesday,2014,17,D41,0,0,0,1,1,0,0,NO,0
27305,June,Tuesday,2014,0,D43,0,1,0,0,1,0,1,NO,0
27306,June,Tuesday,2014,21,D23,0,0,0,1,1,0,0,NO,0
27307,June,Tuesday,2014,6,D52,0,0,1,0,1,0,0,NO,0
27308,June,Tuesday,2014,17,D55,0,0,0,1,1,0,0,NO,0
27309,June,Tuesday,2014,16,D22,0,0,0,1,1,0,0,NO,0
27310,June,Tuesday,2014,12,D53,0,0,0,1,1,0,0,NO,0
27311,June,Tuesday,2014,14,D43,0,0,1,0,1,0,0,NO,0
27312,June,Tuesday,2014,19,D41,0,1,0,0,1,0,0,YES,0
27313,June,Tuesday,2014,10,D33,0,0,1,0,1,0,0,NO,0
27314,June,Tuesday,2014,22,D42,0,0,0,1,1,0,0,NO,0
27315,June,Tuesday,2014,22,D41,0,1,0,0,1,1,1,NO,0
27316,June,Tuesday,2014,15,D51,0,0,0,1,1,0,0,NO,1
27317,June,Tuesday,2014,19,D31,0,1,0,0,1,0,0,NO,0
27318,June,Tuesday,2014,19,D22,0,1,0,0,1,0,1,NO,0
27319,June,Tuesday,2014,19,D42,0,1,0,0,1,0,0,NO,1
27320,June,Tuesday,2014,19,D31,0,0,0,1,1,0,0,NO,0
27321,June,Tuesday,2014,18,D12,0,1,0,0,1,0,1,YES,0
27322,June,Tuesday,2014,17,D31,0,0,0,1,1,0,0,NO,0
27323,June,Tuesday,2014,17,D12,0,0,0,1,1,0,0,NO,0
27324,June,Tuesday,2014,17,D33,0,1,0,0,1,0,1,NO,0
27325,June,Tuesday,2014,16,D55,0,0,1,0,1,0,0,YES,0
27326,June,Tuesday,2014,17,D12,0,1,0,0,1,0,0,YES,0
27327,June,Tuesday,2014,16,D32,0,0,0,1,1,0,0,NO,0
27328,June,Tuesday,2014,16,D51,0,0,0,1,1,0,0,NO,0
27329,June,Tuesday,2014,16,D22,0,1,0,0,1,0,0,NO,1
27330,June,Tuesday,2014,15,D51,0,1,1,0,1,0,0,NO,0
27331,June,Tuesday,2014,16,D55,0,1,0,0,1,0,0,NO,0
27332,June,Tuesday,2014,16,D51,0,1,0,0,1,0,1,NO,0
